# timestep phi_pore phi_bulk part_coeff
  100100000           -nan   0.0000999753           -nan
  100200000           -nan   0.0000999753           -nan
  100300000           -nan   0.0000999753           -nan
  100400000           -nan   0.0000999753           -nan
  100500000           -nan   0.0000999753           -nan
  100600000           -nan   0.0000999753           -nan
  100700000           -nan   0.0000999753           -nan
  100800000           -nan   0.0000999753           -nan
  100900000           -nan   0.0000999753           -nan
  101000000           -nan   0.0000999753           -nan
  101100000           -nan   0.0000999753           -nan
  101200000           -nan   0.0000999753           -nan
  101300000           -nan   0.0000999753           -nan
  101400000           -nan   0.0000999753           -nan
  101500000           -nan   0.0000999753           -nan
  101600000           -nan   0.0000999753           -nan
  101700000           -nan   0.0000999753           -nan
  101800000           -nan   0.0000999753           -nan
  101900000           -nan   0.0000999753           -nan
  102000000           -nan   0.0000999753           -nan
  102100000           -nan   0.0000999753           -nan
  102200000           -nan   0.0000999753           -nan
  102300000           -nan   0.0000999753           -nan
  102400000           -nan   0.0000999753           -nan
  102500000           -nan   0.0000999753           -nan
  102600000           -nan   0.0000999753           -nan
  102700000           -nan   0.0000999753           -nan
  102800000           -nan   0.0000999753           -nan
  102900000           -nan   0.0000999753           -nan
  103000000           -nan   0.0000999753           -nan
  103100000           -nan   0.0000999753           -nan
  103200000           -nan   0.0000999753           -nan
  103300000           -nan   0.0000999753           -nan
  103400000           -nan   0.0000999753           -nan
  103500000           -nan   0.0000999753           -nan
  103600000           -nan   0.0000999753           -nan
  103700000           -nan   0.0000999753           -nan
  103800000           -nan   0.0000999753           -nan
  103900000           -nan   0.0000999753           -nan
  104000000           -nan   0.0000999753           -nan
  104100000           -nan   0.0000999753           -nan
  104200000           -nan   0.0000999753           -nan
  104300000           -nan   0.0000999753           -nan
  104400000           -nan   0.0000999753           -nan
  104500000           -nan   0.0000999753           -nan
  104600000           -nan   0.0000999753           -nan
  104700000           -nan   0.0000999753           -nan
  104800000           -nan   0.0000999753           -nan
  104900000           -nan   0.0000999753           -nan
  105000000           -nan   0.0000999753           -nan
  105100000           -nan   0.0000999753           -nan
  105200000           -nan   0.0000999753           -nan
  105300000           -nan   0.0000999753           -nan
  105400000           -nan   0.0000999753           -nan
  105500000           -nan   0.0000999753           -nan
  105600000           -nan   0.0000999753           -nan
  105700000           -nan   0.0000999753           -nan
  105800000           -nan   0.0000999753           -nan
  105900000           -nan   0.0000999753           -nan
  106000000           -nan   0.0000999753           -nan
  106100000           -nan   0.0000999753           -nan
  106200000           -nan   0.0000999753           -nan
  106300000           -nan   0.0000999753           -nan
  106400000           -nan   0.0000999753           -nan
  106500000           -nan   0.0000999753           -nan
  106600000           -nan   0.0000999753           -nan
  106700000           -nan   0.0000999753           -nan
  106800000           -nan   0.0000999753           -nan
  106900000           -nan   0.0000999753           -nan
  107000000           -nan   0.0000999753           -nan
  107100000           -nan   0.0000999753           -nan
  107200000           -nan   0.0000999753           -nan
  107300000           -nan   0.0000999753           -nan
  107400000           -nan   0.0000999753           -nan
  107500000           -nan   0.0000999753           -nan
  107600000           -nan   0.0000999753           -nan
  107700000           -nan   0.0000999753           -nan
  107800000           -nan   0.0000999753           -nan
  107900000           -nan   0.0000999753           -nan
  108000000           -nan   0.0000999753           -nan
  108100000           -nan   0.0000999753           -nan
  108200000           -nan   0.0000999753           -nan
  108300000           -nan   0.0000999753           -nan
  108400000           -nan   0.0000999753           -nan
  108500000           -nan   0.0000999753           -nan
  108600000           -nan   0.0000999753           -nan
  108700000           -nan   0.0000999753           -nan
  108800000           -nan   0.0000999753           -nan
  108900000           -nan   0.0000999753           -nan
  109000000           -nan   0.0000999753           -nan
  109100000           -nan   0.0000999753           -nan
  109200000           -nan   0.0000999753           -nan
  109300000           -nan   0.0000999753           -nan
  109400000           -nan   0.0000999753           -nan
  109500000           -nan   0.0000999753           -nan
  109600000           -nan   0.0000999753           -nan
  109700000           -nan   0.0000999753           -nan
  109800000           -nan   0.0000999753           -nan
  109900000           -nan   0.0000999753           -nan
  110000000           -nan   0.0000999753           -nan
  110100000           -nan   0.0000999753           -nan
  110200000           -nan   0.0000999753           -nan
  110300000           -nan   0.0000999753           -nan
  110400000           -nan   0.0000999753           -nan
  110500000           -nan   0.0000999753           -nan
  110600000           -nan   0.0000999753           -nan
  110700000           -nan   0.0000999753           -nan
  110800000           -nan   0.0000999753           -nan
  110900000           -nan   0.0000999753           -nan
  111000000           -nan   0.0000999753           -nan
  111100000           -nan   0.0000999753           -nan
  111200000           -nan   0.0000999753           -nan
  111300000           -nan   0.0000999753           -nan
  111400000           -nan   0.0000999753           -nan
  111500000           -nan   0.0000999753           -nan
  111600000           -nan   0.0000999753           -nan
  111700000           -nan   0.0000999753           -nan
  111800000           -nan   0.0000999753           -nan
  111900000           -nan   0.0000999753           -nan
  112000000           -nan   0.0000999753           -nan
  112100000           -nan   0.0000999753           -nan
  112200000           -nan   0.0000999753           -nan
  112300000           -nan   0.0000999753           -nan
  112400000           -nan   0.0000999753           -nan
  112500000           -nan   0.0000999753           -nan
  112600000           -nan   0.0000999753           -nan
  112700000           -nan   0.0000999753           -nan
  112800000           -nan   0.0000999753           -nan
  112900000           -nan   0.0000999753           -nan
  113000000           -nan   0.0000999753           -nan
  113100000           -nan   0.0000999753           -nan
  113200000           -nan   0.0000999753           -nan
  113300000           -nan   0.0000999753           -nan
  113400000           -nan   0.0000999753           -nan
  113500000           -nan   0.0000999753           -nan
  113600000           -nan   0.0000999753           -nan
  113700000           -nan   0.0000999753           -nan
  113800000           -nan   0.0000999753           -nan
  113900000           -nan   0.0000999753           -nan
  114000000           -nan   0.0000999753           -nan
  114100000           -nan   0.0000999753           -nan
  114200000           -nan   0.0000999753           -nan
  114300000           -nan   0.0000999753           -nan
  114400000           -nan   0.0000999753           -nan
  114500000           -nan   0.0000999753           -nan
  114600000           -nan   0.0000999753           -nan
  114700000           -nan   0.0000999753           -nan
  114800000           -nan   0.0000999753           -nan
  114900000           -nan   0.0000999753           -nan
  115000000           -nan   0.0000999753           -nan
  115100000           -nan   0.0000999753           -nan
  115200000           -nan   0.0000999753           -nan
  115300000           -nan   0.0000999753           -nan
  115400000           -nan   0.0000999753           -nan
  115500000           -nan   0.0000999753           -nan
  115600000           -nan   0.0000999753           -nan
  115700000           -nan   0.0000999753           -nan
  115800000           -nan   0.0000999753           -nan
  115900000           -nan   0.0000999753           -nan
  116000000           -nan   0.0000999753           -nan
  116100000           -nan   0.0000999753           -nan
  116200000           -nan   0.0000999753           -nan
  116300000           -nan   0.0000999753           -nan
  116400000           -nan   0.0000999753           -nan
  116500000           -nan   0.0000999753           -nan
  116600000           -nan   0.0000999753           -nan
  116700000           -nan   0.0000999753           -nan
  116800000           -nan   0.0000999753           -nan
  116900000           -nan   0.0000999753           -nan
  117000000           -nan   0.0000999753           -nan
  117100000           -nan   0.0000999753           -nan
  117200000           -nan   0.0000999753           -nan
  117300000           -nan   0.0000999753           -nan
  117400000           -nan   0.0000999753           -nan
  117500000           -nan   0.0000999753           -nan
  117600000           -nan   0.0000999753           -nan
  117700000           -nan   0.0000999753           -nan
  117800000           -nan   0.0000999753           -nan
  117900000           -nan   0.0000999753           -nan
  118000000           -nan   0.0000999753           -nan
  118100000           -nan   0.0000999753           -nan
  118200000           -nan   0.0000999753           -nan
  118300000           -nan   0.0000999753           -nan
  118400000           -nan   0.0000999753           -nan
  118500000           -nan   0.0000999753           -nan
  118600000           -nan   0.0000999753           -nan
  118700000           -nan   0.0000999753           -nan
  118800000           -nan   0.0000999753           -nan
  118900000           -nan   0.0000999753           -nan
  119000000           -nan   0.0000999753           -nan
  119100000           -nan   0.0000999753           -nan
  119200000           -nan   0.0000999753           -nan
  119300000           -nan   0.0000999753           -nan
  119400000           -nan   0.0000999753           -nan
  119500000           -nan   0.0000999753           -nan
  119600000           -nan   0.0000999753           -nan
  119700000           -nan   0.0000999753           -nan
  119800000           -nan   0.0000999753           -nan
  119900000           -nan   0.0000999753           -nan
  120000000           -nan   0.0000999753           -nan
  120100000           -nan   0.0000999753           -nan
  120200000           -nan   0.0000999753           -nan
  120300000           -nan   0.0000999753           -nan
  120400000           -nan   0.0000999753           -nan
